userId;idOriginal
5016;169351685
5017;169458035
5018;169468647
5019;169495123
5020;169545469
5021;169561979
5022;169582542
5023;169586011
5024;169593034
5025;169727149
5026;169772894
5027;169794959
5028;169961436
5029;169973223
5030;169990141
5031;170002542
5032;170045241
5033;170050311
5034;170072545
5035;170079583
5036;170101506
5037;170143235
5038;170143870
5039;170158914
5040;170198845
5041;170329725
5042;170365922
5043;170369424
5044;170480414
5045;170498695
5046;170510070
5047;170669694
5048;170746074
5049;170793229
5050;170867756
5051;170879985
5052;171046817
5053;171071998
5054;171130099
5055;171197876
5056;171201212
5057;171206141
5058;171233909
5059;171265982
5060;171273726
5061;171281454
5062;171318522
5063;171321588
5064;171510117
5065;171512021
5066;171556448
5067;171572246
5068;171574760
5069;171580002
5070;171583152
5071;171584736
5072;171610427
5073;171654147
5074;171656880
5075;171674468
5076;171807196
5077;171898742
5078;171946210
5079;171991699
5080;171995902
5081;172042097
5082;172060132
5083;172114629
5084;172160478
5085;172167415
5086;172185783
5087;172209198
5088;172300598
5089;172311565
5090;172330842
5091;172352597
5092;172363327
5093;172382608
5094;172392839
5095;172395832
5096;172410914
5097;172418975
5098;172453946
5099;172465537
5100;172467986
5101;172487114
5102;172490300
5103;172531659
5104;172548751
5105;172588373
5106;172609051
5107;172744346
5108;172754733
5109;172782489
5110;172803109
5111;172860677
5112;172950090
5113;172972612
5114;172984725
5115;173084483
5116;173147100
5117;173194029
5118;173266588
5119;173418524
5120;173480650
5121;173493169
5122;173572958
5123;173768636
5124;173997581
5125;174052781
5126;174131869
5127;174227301
5128;174290551
5129;174316210
5130;174367812
5131;174397282
5132;174402745
5133;174418604
5134;174451243
5135;174457317
5136;174481175
5137;174517988
5138;174632588
5139;174718920
5140;174817545
5141;174830053
5142;174878027
5143;174895861
5144;174901520
5145;174903134
5146;174915234
5147;175056789
5148;175076170
5149;175134233
5150;175176006
5151;175217387
5152;175230619
5153;175247465
5154;175307962
5155;175349614
5156;175382935
5157;175383745
5158;175437610
5159;175442171
5160;175516337
5161;175552089
5162;175554884
5163;175664770
5164;175758960
5165;175771588
5166;175802796
5167;175826161
5168;175835681
5169;175849448
5170;175858088
5171;175890291
5172;175947629
5173;175977220
5174;176068976
5175;176126865
5176;176149591
5177;176183464
5178;176245803
5179;176278778
5180;176286815
5181;176504295
5182;176521270
5183;176569275
5184;176573332
5185;176579489
5186;176580977
5187;176615180
5188;176643877
5189;176806200
5190;176824576
5191;176841270
5192;176859552
5193;176876994
5194;176890566
5195;176974814
5196;177038864
5197;177048412
5198;177190148
5199;177198715
5200;177219032
5201;177253174
5202;177280014
5203;177281850
5204;177321481
5205;177430503
5206;177532373
5207;177572875
5208;177599469
5209;177619139
5210;177643484
5211;177657388
5212;177756468
5213;177768399
5214;177888683
5215;178120621
5216;178179568
5217;178349242
5218;178473101
5219;178489172
5220;178494099
5221;178526667
5222;178749020
5223;178773473
5224;178799716
5225;178845286
5226;178879359
5227;178934101
5228;178954889
5229;179039474
5230;179147861
5231;179158430
5232;179167536
5233;179185880
5234;179276801
5235;179519112
5236;179521672
5237;179562830
5238;179643479
5239;179657370
5240;179694536
5241;179718669
5242;179942545
5243;179953449
5244;179990983
5245;180038098
5246;180055640
5247;180157097
5248;180178332
5249;180179467
5250;180369825
5251;180373935
5252;180443985
5253;180449096
5254;180517193
5255;180520093
5256;180603175
5257;180616776
5258;180621693
5259;180629262
5260;180786102
5261;180790140
5262;180799387
5263;180987021
5264;181152890
5265;181196151
5266;181198539
5267;181313701
5268;181318095
5269;181416248
5270;181564434
5271;181642869
5272;181667848
5273;181671862
5274;181691612
5275;181709791
5276;181749817
5277;181759678
5278;181831189
5279;182040455
5280;182060454
5281;182178071
5282;182195116
5283;182218792
5284;182251948
5285;182320374
5286;182360650
5287;182424457
5288;182461919
5289;182504165
5290;182546270
5291;182556691
5292;182600196
5293;182659787
5294;182812343
5295;182857937
5296;182895290
5297;182930091
5298;183051630
5299;183119394
5300;183182245
5301;183246547
5302;183279849
5303;183342987
5304;183391801
5305;183398510
5306;183441837
5307;183688694
5308;183743585
5309;184001763
5310;184010045
5311;184062790
5312;184172887
5313;184392411
5314;184485899
5315;184491998
5316;184546723
5317;184646494
5318;184795330
5319;184873802
5320;184888083
5321;184959102
5322;185006017
5323;185051239
5324;185202666
5325;185240757
5326;185272929
5327;185313449
5328;185353957
5329;185382124
5330;185471259
5331;185497351
5332;185614403
5333;185644832
5334;185742754
5335;185790249
5336;185850792
5337;185954590
5338;186008102
5339;186307006
5340;186365384
5341;186397321
5342;186482500
5343;186514747
5344;186534000
5345;186548807
5346;186557397
5347;186572863
5348;186605954
5349;186621306
5350;186634432
5351;186669932
5352;186827073
5353;186856573
5354;186889186
5355;186905147
5356;187018368
5357;187062783
5358;187156629
5359;187256077
5360;187289251
5361;187340505
5362;187587788
5363;187592381
5364;187593039
5365;187706450
5366;187730159
5367;187768360
5368;187952238
5369;188101578
5370;188117521
5371;188161009
5372;188281242
5373;188346265
5374;188470000
5375;188478438
5376;188552039
5377;188796013
5378;188910489
5379;188923715
5380;188929983
5381;188981090
5382;189154912
5383;189191627
5384;189198318
5385;189248501
5386;189374431
5387;189545820
5388;189547125
5389;189556212
5390;189689217
5391;189733033
5392;189734886
5393;189735759
5394;189736835
5395;189740951
5396;189774454
5397;189858496
5398;189877720
5399;190006571
5400;190047292
5401;190284054
5402;190288709
5403;190350096
5404;190363003
5405;190441553
5406;190471624
5407;190533741
5408;190644421
5409;190679266
5410;190696574
5411;190737936
5412;190803796
5413;190841274
5414;190844121
5415;190872983
5416;190894950
5417;190919215
5418;191060935
5419;191081547
5420;191086604
5421;191111825
5422;191120860
5423;191181643
5424;191238557
5425;191438383
5426;191494375
5427;191551861
5428;191572140
5429;191600020
5430;191619692
5431;191701547
5432;191817746
5433;191832693
5434;191940148
5435;191951516
5436;191987714
5437;191997358
5438;192219079
5439;192225793
5440;192237782
5441;192379005
5442;192578834
5443;192597766
5444;192631451
5445;192645316
5446;192701393
5447;193131802
5448;193201884
5449;193282351
5450;193441509
5451;193451595
5452;193535466
5453;193595991
5454;193734624
5455;193745404
5456;193753988
5457;193782227
5458;193783142
5459;193783988
5460;193802253
5461;193925132
5462;193955418
5463;194185140
5464;194200917
5465;194278398
5466;194315717
5467;194347331
5468;194369242
5469;194419019
5470;194440576
5471;194535523
5472;194584148
5473;194791178
5474;194796684
5475;194829539
5476;194920484
5477;195030653
5478;195110521
5479;195125738
5480;195172982
5481;195417085
5482;195427184
5483;195474607
5484;195594787
5485;195612112
5486;195755418
5487;195764693
5488;195799182
5489;195815692
5490;195874250
5491;195882045
5492;195891130
5493;195898392
5494;195904792
5495;196005634
5496;196066262
5497;196176737
5498;196226904
5499;196282852
5500;196344914
5501;196385691
5502;196389206
5503;196389548
5504;196459200
5505;196623953
5506;196709943
5507;196987452
5508;197052300
5509;197123088
5510;197166536
5511;197177733
5512;197238410
5513;197491849
5514;197526607
5515;197562032
5516;197595757
5517;197642014
5518;197658037
5519;197800876
5520;197848779
5521;197919192
5522;197924912
5523;197990188
5524;197992485
5525;198028600
5526;198166912
5527;198198737
5528;198242362
5529;198262843
5530;198307839
5531;198360882
5532;198477792
5533;198605630
5534;198816401
5535;198843640
5536;198847681
5537;198862130
5538;198871841
5539;198923103
5540;198940127
5541;199070915
5542;199354520
5543;199388744
5544;199395445
5545;199403676
5546;199427678
5547;199501770
5548;199663194
5549;199696073
5550;199739662
5551;199754274
5552;199821281
5553;199876629
5554;199899959
5555;199904304
5556;200194106
5557;200279479
5558;200285801
5559;200304271
5560;200334264
5561;200361437
5562;200611968
5563;200761708
5564;200895325
5565;200930914
5566;201272105
5567;201301223
5568;201331518
5569;201488594
5570;201513940
5571;201725484
5572;201812065
5573;201989211
5574;202015014
5575;202108122
5576;202148167
5577;202175161
5578;202235443
5579;202253510
5580;202277063
5581;202299587
5582;202306852
5583;202436968
5584;202471262
5585;202522583
5586;202705686
5587;202747848
5588;202755871
5589;202891044
5590;203096239
5591;203096565
5592;203168012
5593;203185067
5594;203188122
5595;203216180
5596;203373219
5597;203405998
5598;203414815
5599;203521719
5600;203541493
5601;203574159
5602;203609208
5603;203614887
5604;203639756
5605;203692109
5606;203759054
5607;203990045
5608;203990617
5609;204112699
5610;204130166
5611;204162498
5612;204356781
5613;204446917
5614;204580284
5615;204750743
5616;204811701
5617;204842728
5618;204860019
5619;204884113
5620;204898844
5621;205243598
5622;205478346
5623;205564499
5624;205677742
5625;205696352
5626;205812433
5627;205824102
5628;205955853
5629;205992905
5630;206306902
5631;206376987
5632;206380479
5633;206393224
5634;206483037
5635;206558213
5636;206589861
5637;206684786
5638;206838370
5639;206844918
5640;206869523
5641;206897012
5642;206904204
5643;206942439
5644;206946897
5645;207057530
5646;207085293
5647;207165070
5648;207182030
5649;207279103
5650;207430108
5651;207558798
5652;207560802
5653;207582243
5654;207617677
5655;207662757
5656;207720634
5657;208022310
5658;208034839
5659;208112870
5660;208118757
5661;208493899
5662;208556604
5663;208557762
5664;208618526
5665;208637540
5666;208690866
5667;208753321
5668;209057667
5669;209079241
5670;209199752
5671;209207032
5672;209249474
5673;209437598
5674;209560980
5675;209600333
5676;209744221
5677;209784512
5678;210081302
5679;210083676
5680;210086701
5681;210211828
5682;210242909
5683;210262941
5684;210284211
5685;210347366
5686;210613111
5687;210630000
5688;210674434
5689;210793829
5690;210805064
5691;210872732
5692;210882045
5693;210964045
5694;210980779
5695;210981723
5696;210999484
5697;211026843
5698;211135982
5699;211142149
5700;211224309
5701;211247709
5702;211291175
5703;211302239
5704;211313878
5705;211368678
5706;211391844
5707;211433809
5708;211658619
5709;211660091
5710;211739325
5711;211765562
5712;211868807
5713;211906138
5714;212052576
5715;212058439
5716;212069572
5717;212094889
5718;212136460
5719;212177655
5720;212261118
5721;212325157
5722;212354043
5723;212469381
5724;212561346
5725;212744027
5726;212979265
5727;213032114
5728;213060897
5729;213072502
5730;213088053
5731;213365882
5732;213380154
5733;213474835
5734;213749086
5735;213784710
5736;213880400
5737;213908479
5738;214156361
5739;214279162
5740;214295281
5741;214570761
5742;214589136
5743;214612414
5744;214640778
5745;214858514
5746;214875780
5747;214938978
5748;215036103
5749;215272464
5750;215284578
5751;215376292
5752;215397903
5753;215412183
5754;215433089
5755;215598083
5756;215675446
5757;215677076
5758;215732426
5759;215782752
5760;215822949
5761;216051510
5762;216173880
5763;216452063
5764;216454882
5765;216504070
5766;216515869
5767;216705372
5768;216777909
5769;216791487
5770;217125928
5771;217134472
5772;217173932
5773;217357034
5774;217539183
5775;217614247
5776;217861694
5777;217911787
5778;217949110
5779;218129159
5780;218328215
5781;218396680
5782;218500935
5783;218528391
5784;218535542
5785;218654901
5786;218670709
5787;218895649
5788;218900759
5789;218938866
5790;218951229
5791;218956324
5792;218971300
5793;219050466
5794;219065709
5795;219084976
5796;219092852
5797;219141452
5798;219175312
5799;219330513
5800;219346421
5801;219368520
5802;219374453
5803;219429293
5804;219455593
5805;219643924
5806;219659685
5807;219758149
5808;219772498
5809;219779489
5810;219800120
5811;219852205
5812;219864149
5813;219874202
5814;219963987
5815;220038031
5816;220055806
5817;220098660
5818;220137479
5819;220375848
5820;220414272
5821;220467379
5822;220494304
5823;220510685
5824;220622544
5825;220671367
5826;220785717
5827;220804626
5828;220864646
5829;221007516
5830;221104256
5831;221201637
5832;221404402
5833;221530209
5834;221537736
5835;221546358
5836;221773196
5837;221775836
5838;221789506
5839;221852302
5840;221856274
5841;221910614
5842;222200290
5843;222229901
5844;222256174
5845;222290146
5846;222416371
5847;222461998
5848;222513166
5849;222663518
5850;222777990
5851;222808945
5852;222838947
5853;222912722
5854;222974462
5855;223202745
5856;223251723
5857;223477059
5858;223488087
5859;223580220
5860;223688468
5861;223768923
5862;223876042
5863;223892303
5864;223955006
5865;223971412
5866;223973701
5867;223982575
5868;224000036
5869;224002540
5870;224147145
5871;224240765
5872;224248103
5873;224311044
5874;224318558
5875;224374509
5876;224444505
5877;224622335
5878;224684816
5879;224831475
5880;224882018
5881;225201427
5882;225350005
5883;225427884
5884;225449348
5885;225476826
5886;225492365
5887;225496944
5888;225519289
5889;225580834
5890;225814462
5891;225830701
5892;225966900
5893;225988419
5894;225995783
5895;226008774
5896;226062346
5897;226133296
5898;226170929
5899;226242858
5900;226307500
5901;226411206
5902;226543755
5903;226569130
5904;226610213
5905;226626305
5906;226655576
5907;226748596
5908;226761984
5909;226767732
5910;226779878
5911;226782074
5912;226820525
5913;226946510
5914;227071219
5915;227099846
5916;227277449
5917;227397206
5918;227553955
5919;227678669
5920;227815881
5921;227841736
5922;227854350
5923;228104690
5924;228111907
5925;228673147
5926;228725758
5927;228879921
5928;228914335
5929;228926491
5930;229034409
5931;229120708
5932;229218592
5933;229284196
5934;229288085
5935;229308025
5936;229339679
5937;229530147
5938;229600622
5939;229616689
5940;229631239
5941;229634479
5942;229639110
5943;229657443
5944;229838635
5945;229843270
5946;229892052
5947;229895418
5948;229990935
5949;230210159
5950;230212913
5951;230219584
5952;230257563
5953;230481364
5954;230522298
5955;230543223
5956;230616452
5957;230659622
5958;230696392
5959;230806387
5960;230826895
5961;230886167
5962;230905461
5963;230978567
5964;231034379
5965;231091234
5966;231145377
5967;231207781
5968;231219228
5969;231280267
5970;231419208
5971;231581485
5972;231612632
5973;231669033
5974;231769181
5975;231776336
5976;231804812
5977;231972672
5978;232182578
5979;232265526
5980;232394037
5981;232551434
5982;232651750
5983;232917321
5984;232965494
5985;232966486
5986;232992697
5987;233025752
5988;233210758
5989;233293554
5990;233367034
5991;233486302
5992;233506476
5993;233534631
5994;233589931
5995;233611459
5996;233715594
5997;233745816
5998;233841690
5999;233898853
6000;234020386
6001;234032088
6002;234173280
6003;234313620
6004;234458215
6005;234461775
6006;234466826
6007;234483957
6008;234516461
6009;234826425
6010;234919569
6011;234931192
6012;234991485
6013;235172893
6014;235239733
6015;235251736
6016;235281251
6017;235284537
6018;235310100
6019;235421332
6020;235694080
6021;235734883
6022;235963823
6023;236020245
6024;236032070
6025;236145629
6026;236146447
6027;236185838
6028;236232761
6029;236263501
6030;236360036
6031;236529942
6032;236543421
6033;236564083
6034;236567844
6035;236912317
6036;236922542
6037;236928762
6038;237019028
6039;237065123
6040;237120338
6041;237363039
6042;237491191
6043;237495642
6044;237654702
6045;237726349
6046;237777149
6047;237807837
6048;237915877
6049;238288203
6050;238329046
6051;238385685
6052;238502858
6053;238560278
6054;238566341
6055;238573133
6056;238663295
6057;238724614
6058;238763170
6059;238815221
6060;238857981
6061;238938880
6062;238945439
6063;239072175
6064;239081826
6065;239091245
6066;239143639
6067;239159374
6068;239180365
6069;239499278
6070;239521047
6071;239555316
6072;239581652
6073;239865484
6074;239986725
6075;239993385
6076;240038809
6077;240074319
6078;240485913
6079;240537945
6080;240665700
6081;240754050
6082;240802188
6083;240808429
6084;240863673
6085;240894105
6086;241188653
6087;241277921
6088;241296134
6089;241333418
6090;241421596
6091;241515683
6092;241587306
6093;241684943
6094;241691490
6095;241709164
6096;241732239
6097;241735173
6098;241748131
6099;241943824
6100;242000161
6101;242004126
6102;242032493
6103;242042189
6104;242051268
6105;242105852
6106;242128368
6107;242144750
6108;242147831
6109;242365459
6110;242384086
6111;242450543
6112;242507383
6113;242513740
6114;242559436
6115;242721342
6116;242750838
6117;242751417
6118;242781291
6119;243007134
6120;243176778
6121;243221989
6122;243254066
6123;243266296
6124;243285847
6125;243294632
6126;243601189
6127;243624510
6128;243650826
6129;243726998
6130;243764719
6131;243844169
6132;243846479
6133;243932963
6134;244124338
6135;244152540
6136;244351777
6137;244388965
6138;244444138
6139;244564564
6140;244599288
6141;244612426
6142;244729016
6143;244734329
6144;244960956
6145;245059552
6146;245065841
6147;245071376
6148;245080768
6149;245100726
6150;245147863
6151;245349884
6152;245351451
6153;245355807
6154;245392082
6155;245480561
6156;245493180
6157;245519562
6158;245608697
6159;245613225
6160;245852537
6161;245894432
6162;245896728
6163;245917562
6164;245970889
6165;246024871
6166;246057879
6167;246070906
6168;246095088
6169;246235588
6170;246342734
6171;246474583
6172;246561683
6173;246584795
6174;246619014
6175;246711609
6176;246823864
6177;246849241
6178;246850599
6179;246951103
6180;247051627
6181;247133965
6182;247258206
6183;247338114
6184;247359455
6185;247373470
6186;247432167
6187;247438018
6188;247454998
6189;247553666
6190;247608627
6191;247847932
6192;247875698
6193;247992645
6194;248174302
6195;248221757
6196;248235409
6197;248238656
6198;248269844
6199;248279241
6200;248282448
6201;248377050
6202;248594570
6203;248693492
6204;248725365
6205;248749839
6206;248780917
6207;248890506
6208;248939700
6209;249134188
6210;249168862
6211;249175260
6212;249217178
6213;249234849
6214;249253397
6215;249261956
6216;249281174
6217;249285134
6218;249328208
6219;249454194
6220;249472934
6221;249477275
6222;249614033
6223;250072646
6224;250152512
6225;250355988
6226;250567893
6227;250579418
6228;250716081
6229;250784286
6230;250804213
6231;250901749
6232;250951236
6233;251090541
6234;251094373
6235;251120844
6236;251324119
6237;251369316
6238;251369808
6239;251525484
6240;251629465
6241;251691107
6242;251705113
6243;251718647
6244;251720120
6245;252091829
6246;252212974
6247;252245576
6248;252549121
6249;252566033
6250;252659004
6251;252674952
6252;252761499
6253;252794166
6254;252801557
6255;252816034
6256;252859455
6257;253058730
6258;253061675
6259;253191687
6260;253286774
6261;253303130
6262;253735825
6263;253781825
6264;253842882
6265;254048915
6266;254167841
6267;254169900
6268;254203965
6269;254224853
6270;254278109
6271;254369830
6272;254481230
6273;254513331
6274;254595977
6275;254620428
6276;254723762
6277;254981983
6278;255111576
6279;255127916
6280;255144797
6281;255231232
6282;255311694
6283;255517643
6284;256011157
6285;256035582
6286;256091469
6287;256134105
6288;256198028
6289;256287662
6290;256318484
6291;256626013
6292;256713865
6293;256812813
6294;256951745
6295;256998037
6296;256998935
6297;257062861
6298;257100621
6299;257116888
6300;257160945
6301;257163270
6302;257324860
6303;257414140
6304;257472828
6305;257537205
6306;257608218
6307;257609336
6308;257689069
6309;258037674
6310;258112623
6311;258122251
6312;258132637
6313;258432930
6314;258484994
6315;258494494
6316;258543894
6317;258561912
6318;258751000
6319;258858348
6320;258941844
6321;259009578
6322;259215994
6323;259323204
6324;259359647
6325;259568986
6326;259573002
6327;259783127
6328;259828860
6329;259915557
6330;260112034
6331;260245409
6332;260544379
6333;260608267
6334;260626495
6335;260706470
6336;260864782
6337;260931869
6338;260979577
6339;261363302
6340;261375274
6341;261504121
6342;261681002
6343;261789122
6344;261841448
6345;261855111
6346;261893447
6347;261965223
6348;261983226
6349;262112598
6350;262262165
6351;262314980
6352;262453450
6353;262463778
6354;262474864
6355;262561962
6356;262677609
6357;262756684
6358;262771649
6359;263238586
6360;263444470
6361;263452211
6362;263480556
6363;263565554
6364;263592526
6365;263681077
6366;263824098
6367;263878490
6368;263944526
6369;263965695
6370;263993078
6371;264139857
6372;264377088
6373;264479033
6374;264501987
6375;264506994
6376;264564899
6377;264578125
6378;264816298
6379;264821064
6380;264863012
6381;264887821
6382;264897365
6383;264977122
6384;264980443
6385;265148533
6386;265210088
6387;265393673
6388;265484135
6389;265519777
6390;265746733
6391;265794532
6392;266021778
6393;266083419
6394;266112181
6395;266206565
6396;266398533
6397;266541079
6398;266816540
6399;267232571
6400;267329766
6401;267495441
6402;267500525
6403;267691595
6404;267780491
6405;267820644
6406;267860037
6407;268031741
6408;268052023
6409;268301554
6410;268322796
6411;268330996
6412;268333987
6413;268486971
6414;268508341
6415;268521687
6416;268530469
6417;268542630
6418;268627342
6419;268633792
6420;268641300
6421;268760001
6422;268925776
6423;268961806
6424;269058006
6425;269073809
6426;269267565
6427;269339759
6428;269375180
6429;269375764
6430;269491331
6431;269512955
6432;269545463
6433;269580532
6434;269618056
6435;269818608
6436;269833632
6437;269995193
6438;270066448
6439;270067376
6440;270091158
6441;270094887
6442;270103645
6443;270112737
6444;270345325
6445;270368150
6446;270389772
6447;270552813
6448;270606026
6449;270666948
6450;270738213
6451;270743684
6452;270984375
6453;271001312
6454;271167798
6455;271330680
6456;271375176
6457;271434616
6458;271468786
6459;271581038
6460;271760100
6461;271961034
6462;271966280
6463;271979051
6464;272048924
6465;272075594
6466;272145082
6467;272154574
6468;272170186
6469;272182560
6470;272200312
6471;272270005
6472;272455674
6473;272580880
6474;272585729
6475;272602883
6476;272626439
6477;272662937
6478;272674397
6479;272968181
6480;273030155
6481;273116111
6482;273149087
6483;273150222
6484;273156549
6485;273185906
6486;273196542
6487;273336001
6488;273510840
6489;273513557
6490;273596331
6491;273669144
6492;273679892
6493;273932601
6494;274165128
6495;274268563
6496;274479220
6497;274491094
6498;274528951
6499;274537929
6500;274545322
6501;274623485
6502;274628409
6503;274631185
6504;274761856
6505;274840555
6506;275015947
6507;275167662
6508;275180849
6509;275201929
6510;275219408
6511;275527261
6512;275561186
6513;275709538
6514;275714335
6515;275717248
6516;275814763
6517;275816817
6518;276003067
6519;276110850
6520;276130995
6521;276492004
6522;276769587
6523;276773789
6524;276793966
6525;276987456
6526;277047029
6527;277077412
6528;277140958
6529;277194015
6530;277214881
6531;277215261
6532;277271192
6533;277278935
6534;277487733
6535;277522493
6536;277617640
6537;277631419
6538;277702841
6539;277765894
6540;277770350
6541;278008804
6542;278026299
6543;278031000
6544;278032218
6545;278086036
6546;278093776
6547;278109582
6548;278164466
6549;278266336
6550;278268867
6551;278348226
6552;278663570
6553;278674434
6554;278684408
6555;278808282
6556;278855161
6557;278861409
6558;278944777
6559;279027654
6560;279122663
6561;279138694
6562;279150072
6563;279252107
6564;279270834
6565;279547892
6566;279598281
6567;279644312
6568;279691572
6569;279774513
6570;279983815
6571;280031133
6572;280033383
6573;280070562
6574;280246374
6575;280297045
6576;280572757
6577;280608611
6578;280617671
6579;280766659
6580;281031748
6581;281049631
6582;281071474
6583;281176770
6584;281258083
6585;281512649
6586;281578134
6587;281672491
6588;281867028
6589;282378108
6590;282538119
6591;282678413
6592;282747454
6593;282791794
6594;282795532
6595;283093990
6596;283114991
6597;283134557
6598;283146811
6599;283350365
6600;283515130
6601;283540806
6602;283561320
6603;283568680
6604;283586738
6605;283602177
6606;283613485
6607;283663656
6608;283667729
6609;283687577
6610;283749831
6611;283776056
6612;283801611
6613;283895609
6614;284195637
6615;284224859
6616;284262645
6617;284282772
6618;284506768
6619;284514417
6620;284568857
6621;284620877
6622;284656630
6623;284673204
6624;284681776
6625;284762498
6626;284809768
6627;285037614
6628;285082254
6629;285109147
6630;285127983
6631;285139141
6632;285140445
6633;285170271
6634;285389927
6635;285405605
6636;285443624
6637;285563242
6638;285620869
6639;285637931
6640;285792735
6641;285794740
6642;285823977
6643;285825369
6644;285846436
6645;285895126
6646;286020568
6647;286393916
6648;286396609
6649;286410930
6650;286433135
6651;286434621
6652;286812465
6653;286820192
6654;286831474
6655;286846206
6656;286891991
6657;286964360
6658;287172073
6659;287224704
6660;287307756
6661;287357382
6662;287369875
6663;287442753
6664;287691581
6665;287698544
6666;287713753
6667;287864243
6668;288158647
6669;288183278
6670;288249837
6671;288330146
6672;288410509
6673;288522352
6674;288534278
6675;288537343
6676;288887168
6677;288939097
6678;288980933
6679;288982501
6680;289176221
6681;289176717
6682;289347755
6683;289468958
6684;289474477
6685;289692078
6686;290014047
6687;290064162
6688;290104105
6689;290170516
6690;290189817
6691;290192243
6692;290641703
6693;290844134
6694;290867024
6695;290931929
6696;291210441
6697;291248521
6698;291419555
6699;291461365
6700;291498125
6701;291670703
6702;291671460
6703;291682803
6704;291782375
6705;291790680
6706;291866148
6707;291908653
6708;292037126
6709;292045712
6710;292089465
6711;292464095
6712;292468936
6713;292499075
6714;292512181
6715;292523891
6716;292677342
6717;292908018
6718;293016705
6719;293113702
6720;293235076
6721;293259058
6722;293299969
6723;293535653
6724;293575522
6725;293590312
6726;293596404
6727;293620492
6728;293621703
6729;293666163
6730;293765792
6731;293799071
6732;293807120
6733;293817985
6734;293832749
6735;293855229
6736;293876108
6737;294118849
6738;294133520
6739;294220991
6740;294224700
6741;294701008
6742;294720482
6743;294765558
6744;294841507
6745;294878916
6746;294879971
6747;294904703
6748;294913698
6749;295128253
6750;295174401
6751;295230765
6752;295304730
6753;295506633
6754;295623951
6755;295708707
6756;295724673
6757;295782289
6758;295819662
6759;295825509
6760;295884626
6761;296004280
6762;296044994
6763;296049669
6764;296390719
6765;296393280
6766;296540320
6767;296595716
6768;296767159
6769;296838938
6770;296875894
6771;296972311
6772;297068436
6773;297173415
6774;297174384
6775;297406552
6776;297436498
6777;297459832
6778;297489848
6779;297619547
6780;297634406
6781;297638111
6782;297676750
6783;297778073
6784;297848846
6785;297930044
6786;298004517
6787;298034837
6788;298099457
6789;298162672
6790;298166978
6791;298212760
6792;298217091
6793;298235815
6794;298268041
6795;298274659
6796;298285110
6797;298490862
6798;298679249
6799;298755612
6800;298822424
6801;298856271
6802;299011381
6803;299122935
6804;299198274
6805;299369344
6806;299462108
6807;299641487
6808;299843311
6809;299878153
6810;299895558
6811;299920213
6812;299953061
6813;299994593
6814;300063254
6815;300306584
6816;300383988
6817;300396573
6818;300397932
6819;300480233
6820;300559340
6821;300799684
6822;300882658
6823;300941556
6824;301016542
6825;301034488
6826;301112818
6827;301173998
6828;301350863
6829;301407690
6830;301487790
6831;301595431
6832;301700259
6833;301718728
6834;301744352
6835;301755020
6836;301779021
6837;302014515
6838;302086998
6839;302146102
6840;302325853
6841;302380574
6842;302395265
6843;302560189
6844;302711532
6845;302812733
6846;302948055
6847;302981627
6848;303014742
6849;303041853
6850;303116732
6851;303352612
6852;303378758
6853;303401915
6854;303402761
6855;303499458
6856;303515007
6857;303785498
6858;303810425
6859;303862915
6860;303897599
6861;303954943
6862;304014001
6863;304041806
6864;304044590
6865;304050626
6866;304057824
6867;304063494
6868;304092926
6869;304294535
6870;304397991
6871;304439000
6872;304463674
6873;304465082
6874;304491753
6875;304500146
6876;304513033
6877;304572519
6878;304659692
6879;304676627
6880;304695874
6881;304724559
6882;304730407
6883;304763052
6884;304787288
6885;305025117
6886;305075511
6887;305091667
6888;305128404
6889;305150697
6890;305210787
6891;305223297
6892;305314650
6893;305371713
6894;305389375
6895;305413543
6896;305733262
6897;305738132
6898;305751989
6899;305774382
6900;305908693
6901;305925812
6902;305997102
6903;306135032
6904;306205131
6905;306227219
6906;306324421
6907;306459959
6908;306500268
6909;306794166
6910;306797911
6911;306863319
6912;306868917
6913;307050204
6914;307073063
6915;307078547
6916;307379079
6917;307383844
6918;307395091
6919;307468427
6920;307510735
6921;307577568
6922;307936272
6923;307957275
6924;307999744
6925;308166037
6926;308196943
6927;308403377
6928;308432835
6929;308445644
6930;308453054
6931;308529955
6932;308629435
6933;308820798
6934;308821280
6935;308855136
6936;308877172
6937;309047607
6938;309118491
6939;309162385
6940;309247564
6941;309287778
6942;309334711
6943;309382894
6944;309390269
6945;309430555
6946;309449149
6947;309624795
6948;309633451
6949;309701956
6950;309869639
6951;309982507
6952;310051551
6953;310359965
6954;310497473
6955;310507911
6956;310671007
6957;311108889
6958;311204570
6959;311233036
6960;311248230
6961;311326946
6962;311462758
6963;311657006
6964;311798332
6965;312010096
6966;312176473
6967;312197814
6968;312232631
6969;312304575
6970;312313711
6971;312411394
6972;312428885
6973;312808582
6974;312815960
6975;312929232
6976;312970583
6977;313010122
6978;313029925
6979;313053027
6980;313054946
6981;313254113
6982;313305253
6983;313317257
6984;313378959
6985;313393561
6986;313471310
6987;313533040
6988;313538489
6989;313562882
6990;313573253
6991;313640615
6992;313691198
6993;313706087
6994;313722442
6995;313749806
6996;313878727
6997;313931342
6998;313937525
6999;313944283
7000;313997033
7001;314030073
7002;314068846
7003;314080368
7004;314136573
7005;314239653
7006;314261561
7007;314282262
7008;314293479
7009;314636396
7010;314856354
7011;314948375
7012;314963202
7013;315002478
